user,sentiment,subjectivity,tweets
BIWeekly,nan,nan,[]
EastOahuSun,nan,nan,[]
hawaiireporter,nan,nan,[]
hawaiistar,nan,nan,[]
civilbeat,nan,nan,[]
staradvertiser,nan,nan,[]
midweekhawaii,nan,nan,[]
pacificbiznews,nan,nan,[]
westhawaiitoday,nan,nan,[]
themauiweekly,nan,nan,[]
thegardenisland,nan,nan,[]
TheMauiNewsHI,nan,nan,[]
alohamag,nan,nan,[]
kealakainews,nan,nan,[]
KaLeoOHawaii,nan,nan,[]
