user,sentiment,subjectivity,tweets
DelawareWave,nan,nan,[]
thestatenews,nan,nan,[]
Doverpost,nan,nan,[]
Sussex_Countian,nan,nan,[]
CapeGazette,nan,nan,[]
nwkpost,nan,nan,[]
coastalpoint,nan,nan,[]
CapeGazette,nan,nan,[]
DECoastPress,nan,nan,[]
scsuntimes,nan,nan,[]
delawareonline,nan,nan,[]
delawaretoday,nan,nan,[]
udreview,nan,nan,[]
UDelaware,nan,nan,[]
